 773 ; Медаль. Филатов Н.Ф. 1847-1902. Защита детей - защита будущего. Медальер - Мотовилова Н. D-60мм ; ЛМД1974 ;  ; Ж/м ; AU ; 20 ; LEXAI ; 1115 
 774 ; Медаль. Туркменская ССР. Компартия Туркменистана. 1924-1984. Медальер - Чарыев. D-61мм ; ЛМД 1984 ;  ; Ж/м ; AU ; 25 ; LEXAI ; 3060 
 775 ; Медаль. 200-летие добровольного присоединения Осетии к России. Медальер - Салиев. D-60мм. Отверстие ; ММД74 ;  ; Ж/м ; XF ; 24 ; skylink ; 3252 
 776 ; Медаль. 50 лет Молдавской ССР. D-60мм ; ЛМД1974 ;  ; Ж/м ; XF+ ; 40 ; heavy_fly ; 1235 
 777 ; Медаль. 100 лет со дня рождения академика Н.Д. Зелинского. 1861-1953. D-55мм ;  ;  ; Ж/м ; XF ; 21 ; LEXAI ; 920 
 778 ; Медаль. В честь 100 летия со дня основания первого в мире института усовершенствования врачей. Медальер - А. Королюк. D-65мм ; ЛМД ;  ; Ж/м ; AU ; 25 ; LEXAI ; 1134 
 779 ; Медаль. Пятьдесят лет городу Комсомольск-на-Амуре. D-65мм ; ММД ;  ; Ж/м ; XF+ ; 13 ; LEXAI ; 1019 
 780 ; Медаль. Миклухо-Маклай. Русский ученый и путешественник. 1846-1888. D-60мм ; ММД72 ;  ; Ж/м ; AU ; 33 ; LEXAI ; 1300 
 781 ; Медаль. 40 лет первому съезду писателей СССР. 1934-1974. Медальер - Абрамов. D-60мм ; ММД74 ;  ; Ж/м ; XF+ ; 14 ; LEXAI ; 1122 
 782 ; Медаль. Федор Григорьевич Волков. 1729-1763. Медальер - Н. Соколов. D-65мм ;  ;  ; Ж/м ; XF+ ; 13 ; Ан-2 ; 946 
 783 ; Медаль. 50 лет со дня выпуска первого номера. Медальер - Шмаков М. D-65мм ;  ;  ; Ж/м ; AU ; 18 ; LEXAI ; 1062 
 784 ; Медаль Сталинград СССР D-75мм ;  ;  ; Ж/м ; VF-XF ; 7 ; люля ; 149 
 785 ; Медаль Минский тракторный завод СССР D-64мм ;  ;  ; Ж/м ; XF ; 3 ; lavist ; 80 
 786 ; Медаль. 50 лет государственного музея изобразительных искусств им. А.С. Пушкина. 1912-1962. Медальер - И. Бродский. D-65мм ; 1962 ;  ; Ж/м ; AU ; 14 ; LEXAI ; 873 
 787 ; Медаль. В память о ВДНХ СССР. D-55мм ; ММД ;  ; Ж/м ; XF+ ; 24 ; LEXAI ; 865 
 788 ; Медаль. Саттар Бахлул оглы Бахлулзаде. 1909-1974. D-60мм ; ММД ;  ; Ж/м ; AU ; 11 ; sm-dc ; 822 
 789 ; Медаль. Большой театр. 1776-1976. Медальер - И. Постол. D-60мм ; ММД76 ;  ; Ж/м ; AU ; 23 ; LEXAI ; 1306 
 790 ; Медаль. Ермак. Сибирь. 1581-1981. Медальер - Королюк А. D-65мм ; ЛМД1981 ;  ; Ж/м ; AU ; 26 ; heavy_fly ; 1591 
 791 ; Медаль. IV Международный симпозиум по армянскому искусству. D-65мм ; ЛМД1985 ;  ; Ж/м ; XF+ ; 11 ; LEXAI ; 1145 
 792 ; Медаль. 150 лет со дня рождения Мирза Фатали Ахундова. Медальер - П. Хрюнов. D-65мм ;  ;  ; Ж/м ; XF+ ; 15 ; LEXAI ; 829 
 793 ; Медаль. Ленинский коммунистический союз молодежи Армении. 1921-1971. D-60мм ;  ;  ; Ж/м ; AU ; 21 ; heavy_fly ; 1345 
 794 ; Медаль. В память 700 летия Могилева. 1267-1967. Медальер - Шкляр З. D-60мм ;  ;  ; Ж/м ; AU ; 18 ; LEXAI ; 1122 
 795 ; Медаль. 275 лет битвы под Полтавой. Медальер - И. Постол. D-60мм ; ЛМД 1989 ;  ; Ж/м ; AU ; 17 ; sm-dc ; 1061 
 796 ; Медаль. Каракалпакия с Россией навеки вместе. 100 летие добровольного присоединения. D-60мм ;  ;  ; Ж/м ; AU ; 21 ; sm-dc ; 1577 
 797 ; Медаль. Валдай. Россия. D-40мм ;  ;  ; Б/м ; XF ; 3 ; LEXAI ; 54 
 798 ; Медаль. Корней Чуковский. 1882-1969. Медальер - Филиппова. D-60мм ; ЛМД1981 ;  ; Ж/м ; XF+ ; 7 ; lavist ; 622 
 799 ; Медаль. 50 лет ВАСХНИЛ. 1929-1979. D-65мм ; ЛМД ;  ; Ж/м ; XF+ ; 11 ; LEXAI ; 929 
 800 ; Медаль. Ниязи. 1912-1985. D-60мм ; ММД ;  ; Ж/м ; XF+ ; 20 ; Krakovjak ; 907 
 801 ; Медаль. 60 лет Абхазской автономной ССР. 1921-1981. Медальер - Иванба В. D-60мм ;  ;  ; Ж/м ; AU ; 32 ; 39205 ; 1515 
 802 ; Медаль. 50 лет Туркменскому государственному медицинскому институту. 1931-1981. D-65мм ; ММД ;  ; Ж/м ; AU ; 31 ; LEXAI ; 2267 
 803 ; Медаль. 50 лет ЦНИ ИТМ АШ. D-60мм ;  ;  ; Ж/м ; AU ; 22 ; ulf ; 1224 
 804 ; Медаль 1000-летие крещения Руси D-69мм ;  ;  ; Al ; VF-XF ; 5 ; 1335331 ; 36 
 805 ; Медаль Тригорское Скамья Онегина D-52мм ;  ;  ; Al ; XF ; 10 ; люля ; 126 
 806 ; Медаль в память 1100 летия Смоленска. 863-1963. D-60мм ;  ;  ; Ж/м ; XF+ ; 8 ; 444444 ; 567 
 807 ; Медаль 50 лет СССР D-60мм ;  ;  ; Al ; XF ; 19 ; eugene67 ; 100 
 808 ; Медаль. 150 лет со дня рождения русского художника В. Верещагина. 1842-1992. Медальер - А.Архипов. D-70мм ; ЛМД ;  ; Ж/м ; XF+ ; 12 ; lavist ; 371 
 809 ; Медаль В память 300-летия Санкт-Петербурга. В пластиковой коробке ;  ;  ; Ж/м ; AU ; 29 ; ssbb333 ; 288 
 810 ; Медаль Военно-медицинская академия им. С.М.Кирова. Медальер: Шамаев А. D-65мм. ; ЛМД ;  ; Ж/м ; AU ; 35 ; фюрстен ; 1019 
 811 ; Медаль. 50 лет ВСХИЗО. D-61мм ;  ;  ; Б/м ; VF+ ; 7 ; каррр ; 64 
 812 ; Медаль выпускника. Санкт-Петербург. Муниципальное образование "Озеро Долгое". Гимназии №42 2015 год. D-50мм ;  ;  ; Br ; XF+ ; 35 ; LEXAI ; 173 
 813 ; Медаль "Животные из Красной книги России. Амурский тигр". Акционерный банк "Россия". М-16,8г. D-33мм. В коробке, с сертификатом ; СПМД ;  ; Ag925 ; Proof-Like ; 30 ; tpp ; 1799 
 814 ; Набор медалей ММД. Духовное возрождение России. 4 шт. Коробка ;  ;  ; Ag ; Proof ; 32 ; sm-dc ; 13333 
 815 ; Лот из 3 медалей "История Черноморского флота". Акционерный банк "Россия". М-16,8г каждой. D-33мм. В коробке, с сертификатом ; 2014спмд ;  ; Ag925 ; Proof-Like ; 44 ; tpp ; 5533 
 816 ; Лот из 2 медалей "Большой петерговский дворец" и "Дворец Монплезир". Акционерный банк "Россия". М-16,8г каждой. D-33мм. В коробке, с сертификатом ; СПМД ;  ; Ag925 ; Proof-Like ; 41 ; tpp ; 3734 
 817 ; Медаль Ордена Белой Розы. Финляндия. Коробка ;  ;  ; Б/м ; XF ; 59 ; Shundr ; 1625 
 818 ; Медаль. Ордена Белой Розы 1-го класса. Финляндия. В коробке ;  ;  ; Ag ; XF+ ; 44 ; S-a-a-49 ; 1632 
 819 ; Медаль Белой Розы Финляндия Коробка ;  ;  ; Ag ; XF+ ; 53 ; Hikola777 ; 1700 
 820 ; Орден Красного Креста женский. Япония. Коробка, фрачник ;  ;  ; Ag ; AU ; 44 ; 78gen ; 3952 
 821 ; Орден восходящего солнца 8-степени. Япония. Коробка, фрачник ;  ;  ; Ag,эмаль ; XF- ; 17 ; ежик ; 619 
 822 ; Орден Священного сокровища 3-степени. Япония. Коробка разломана ;  ;  ; Ag ; VF-XF ; 70 ; Георг ; 6913 
 723 ; Жетон В  память Отечественной войны (1812-1912гг). Отломано ухо ;  ;  ; Ж/м ; F ; 17 ; Meshok ; 705 
 724 ; Жетон В память Отечественной войны 1812-1912. D-26мм ;  ;  ; Br ; F ; 17 ; msmaci ; 819 
 725 ; Жетон Варяг. В. Руднев. D-24мм ;  ;  ; Ag ; VF ; 40 ; обморок ; 9675 
 726 ; Жетон В память совершившегося тысячелетия России. D-28мм ;  ;  ; Br ; VF-XF ; 14 ; Voodoo people ; 1400 
 727 ; Медаль школьная серебряная РСФСР. D-32мм ;  ;  ; Ag ; XF ; 62 ; Fest ; 1111 
 728 ; Медаль. ХК "АК Барс" серебрянный призер чемпионата России по хоккею с шайбой. D-39мм ;  ;  ; Ag ; Proof ; 53 ; uxx ; 4003 
 729 ; Медаль XXI век. Республика Саха (Якутия). М-33,85г ; ММД ;  ; Ag925 ; Proof ; 12 ; sm-dc ; 1964 
 730 ; Жетон. 250-летие открытия Русской Америки ;  ;  ; Ag ; Proof ; 21 ; tpp ; 2061 
 731 ; Жетон. 500-летие открытию Америки   Америки ;  ;  ; Ag ; Proof ; 23 ; tpp ; 2061 
 732 ; Медаль. Линия Сталина. Победа будет за нами. D-48мм ;  ;  ; Б/м ; VF-XF ; 54 ; heavy_fly ; 327 
 733 ; Медаль. 15 лет Балтийскому финансовому агенству. D-38мм ; СПМД ;  ; Ag ; Proof ; 19 ; uxx ; 2966 
 734 ; Медаль Союз-аполлон D-38мм ;  ;  ; Al ; AU ; 11 ; Russman ; 53 
 735 ; Медаль. Год рождения 2003, 300 лет Санкт-Петербургу. D-33мм ;  ;  ; Ж/м ; XF+ ; 9 ; Russman ; 58 
 736 ; Медаль Юрий Гагарин D-43мм ;  ;  ; Al ; XF ; 25 ; heavy_fly ; 309 
 737 ; Медаль Пролетарский завод Ленинград D-48мм ;  ;  ; Al ; VF-XF ; 5 ; ВУОКСА ; 79 
 738 ; Медаль 300 лет Северная столица России Санкт-Петербург (1703-2003). М-52,3г ;  ;  ; Б/м ; Proof ; 30 ; ctr ; 1250 
 739 ; Медаль  Договор об Антарктике 1961 -1992гг. D-65мм ; 1991ЛМД ;  ; Ж/м ; AU ; 13 ; 39205 ; 692 
 740 ; Медаль 50 лет Соц Революции D-62мм ;  ;  ; Ж/м,эмаль ; VF-XF ; 9 ; Krakovjak ; 227 
 741 ; Медаль Волжский автомобильный завод  им 50 летия СССР D-50мм ;  ;  ; Ж/м ; VF-XF ; 13 ; lavist ; 114 
 742 ; Медаль Волжский автомобильный завод  им 50 летия СССР D-50мм ;  ;  ; Ж/м ; XF ; 10 ; lavist ; 159 
 743 ; Медаль Экспедиция на ледоколе Владивосток. НЭС Михаил Сомов. Суточный дрейф. Медальеры Бакланов А.В., Линдро Н. D-60мм. В пластиковой коробке ; 1986ЛМД ;  ; Ж/м ; AU ; 25 ; heavy_fly ; 1019 
 744 ; Медаль. Ленинградский монетный двор. Медальеры: Каштанои и Корнилов. D-60мм. В пластиковой коробке ; ЛМД ;  ; Ж/м ; AU ; 18 ; sm-dc ; 614 
 745 ; Медаль настенная. В.И. Ленин. Медальер - Н. Соколов. D-102мм ; ЛМД ;  ; Ж/м ; VF-XF ; 5 ; люля ; 179 
 746 ; Медаль на память о посещении ОАО "Кировский завод". 300 лет Санкт-Петербургу. №22. D-62мм ;  ;  ; Ж/м ; AU ; 15 ; LEXAI ; 510 
 747 ; Медаль. 10 лет Московской областной думе. D-60мм ;  ;  ; Ж/м ; VF-XF ; 15 ; uxx ; 385 
 748 ; Медаль. 60 лет Кабардино-Балкарской АССР. 1921-1981. D-60мм ;  ;  ; Ж/м ; XF ; 18 ; heavy_fly ; 692 
 749 ; Медаль. Атомный ледокол Арктика. Ленинград, Балтийский завод. D-66мм ;  ;  ; Б/м ; XF ; 39 ; LEXAI ; 1836 
 750 ; Медаль. Ленинградская консерватория имени Н.А. Римкого-Корсакова. D-60мм ;  ;  ; Ж/м ; XF ; 11 ; Russman ; 264 
 751 ; Медаль. Санкт-Петербург. Рим. D-45мм ;  ;  ; Ж/м ; XF+ ; 11 ; LEXAI ; 53 
 752 ; Медаль. Государственный институт Прикладной Химии. Медальер: Козлов. D-64мм ; 1983ЛМД ;  ; Ж/м ; XF ; 10 ; Leshy77 ; 453 
 753 ; Медаль Федор Волков. Основатель русского театра. Медальер: Н. Соколов. D-50мм ; 1963 ;  ; Ж/м ; AU ; 13 ; sm-dc ; 844 
 754 ; Медаль Космос - на службу мира D-58мм ;  ;  ; Al ; AU ; 21 ; heavy_fly ; 408 
 755 ; Медаль Юрий Гагарин D-72мм ;  ;  ; Б/м ; VF-XF ; 17 ; фарфор ; 341 
 756 ; Медаль Юрий Гагарин D-50мм ;  ;  ; Б/м ; VF-XF ; 18 ; фарфор ; 232 
 757 ; Медаль 25 лет полетов. Гагарин D-50мм ;  ;  ; Ж/м ; VF-XF ; 12 ; фарфор ; 214 
 758 ; Жетон 1 грамм золота ; СПМД ;  ; Au999 ; Proof-Like ; 38 ; az717 ; 3337 
 759 ; Медаль. Армянская Советская Социалистическая республика. 1920-1970. D-65мм ;  ;  ; Ж/м ; AU ; 18 ; heavy_fly ; 816 
 760 ; Медаль. В ознаменование 200-летия академии художеств СССР. 1757-1957. Медальер - Акимушкина. D-65мм ;  ;  ; Ж/м ; XF- ; 39 ; жучара ; 1275 
 761 ; Медаль. Шота Руставели. Медальер - Амашукели. D-60мм ;  ;  ; Ж/м ; AU ; 16 ; sm-dc ; 1135 
 762 ; Медаль. 600 лет битвы на поле Куликовом. Медальер - И. Постол. D-60мм ; ЛМД1981 ;  ; Ж/м ; AU ; 13 ; coba ; 907 
 763 ; Медаль. Международный симпозиум по армянскому искусству. 1985. D-65мм ; ЛМД ;  ; Ж/м ; XF+ ; 20 ; ulf ; 1311 
 764 ; Медаль. Государственный Эрмитаж. Эрмитажный театр. Театральный зал. Медальер - С. Иванов. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 18 ; LEXAI ; 716 
 765 ; Медаль Международный университет в Москве ;  ;  ; Ж/м ; XF ; 8 ; 312 ; 21 
 766 ; Медаль. А. Эйнштейн. 1879-1955. D-60мм ; ЛМД1981 ;  ; Ж/м ; AU ; 29 ; LEXAI ; 1224 
 767 ; Медаль. Ю. Гагарин. D-60мм ; ММД ;  ; Ж/м ; XF+ ; 37 ; coba ; 1583 
 768 ; Медаль. А.Ф. Можайский. Медальер - Дараган И.А. D-60мм. Отверстие ; ММД75 ;  ; Ж/м ; XF ; 11 ; sm-dc ; 555 
 769 ; Лот из 2 медалей "Кораблик Адмиралтейства" и "Ангел Петропавловский собор". Акционерный банк "Россия". М-16,8г каждой. D-33мм. В коробке, с сертификатом ; СПМД ;  ; Ag925 ; Proof-Like ; 33 ; uxx ; 3706 
 770 ; Медаль. 400 лет Тобольску 1587-1987. Медальер - Копыткин И.И. D-61мм ; ЛМД ;  ; Ж/м ; XF+ ; 15 ; heavy_fly ; 1114 
 771 ; Медаль 100 лет Ленину D-45мм Коробка ;  ;  ; Al ; AU ; 24 ; aleks1753 ; 71 
 772 ; Медаль. Багратион 1765-1812. Слава героям Бородина. Медальер - А. Филиппова. D-65мм ;  ;  ; Ж/м ; XF+ ; 20 ; sm-dc ; 1571 
 653 ; Монета. Поокское подражание. М-1,32гр ;  ;  ; Ag ; F ; 21 ; pavspb ; 612 
 654 ; Дирхем. Золотая Орда, Каффа. Хан Джанибек ; 807 г.х. ;  ; Ag ; F+ ; 24 ; Гордиан ; 408 
 655 ; Дирхем. Золотая Орда, Урда с Калимой. Хан Пулад ;  ;  ; Ag ; F ; 19 ; Бигль ; 138 
 656 ; Дирхем. Золотая Орда, орда. Хан Пулад. с символом веры ; 1407-1410 (809-812 г.х.) ;  ; Ag ; F ; 15 ; aziya11 ; 250 
